"urn:cite:hmt:e4img.E4077v-168","Manuscript Escorialensis Ω 1.12, folio 77 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4078v-167","Manuscript Escorialensis Ω 1.12, folio 78 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4079v-166","Manuscript Escorialensis Ω 1.12, folio 79 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4080v-165","Manuscript Escorialensis Ω 1.12, folio 80 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4081v-164","Manuscript Escorialensis Ω 1.12, folio 81 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4082v-163","Manuscript Escorialensis Ω 1.12, folio 82 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4083v-162","Manuscript Escorialensis Ω 1.12, folio 83 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4084v-161","Manuscript Escorialensis Ω 1.12, folio 84 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4085v-160","Manuscript Escorialensis Ω 1.12, folio 85 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4086v-159","Manuscript Escorialensis Ω 1.12, folio 86 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4087v-158","Manuscript Escorialensis Ω 1.12, folio 87 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4088v-157","Manuscript Escorialensis Ω 1.12, folio 88 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4089v-156","Manuscript Escorialensis Ω 1.12, folio 89 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4090v-153","Manuscript Escorialensis Ω 1.12, folio 90 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4090v-154","Manuscript Escorialensis Ω 1.12, folio 90 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4090v-155","Manuscript Escorialensis Ω 1.12, folio 90 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4091v-152","Manuscript Escorialensis Ω 1.12, folio 91 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4092v-151","Manuscript Escorialensis Ω 1.12, folio 92 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4093v-150","Manuscript Escorialensis Ω 1.12, folio 93 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4094v-149","Manuscript Escorialensis Ω 1.12, folio 94 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4095v-148","Manuscript Escorialensis Ω 1.12, folio 95 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4096v-147","Manuscript Escorialensis Ω 1.12, folio 96 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4097v-146","Manuscript Escorialensis Ω 1.12, folio 97 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4098v-145","Manuscript Escorialensis Ω 1.12, folio 98 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4099v-144","Manuscript Escorialensis Ω 1.12, folio 99 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4100r-451","Manuscript Escorialensis Ω 1.12, folio 100 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4100v-143","Manuscript Escorialensis Ω 1.12, folio 100 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4101r-450","Manuscript Escorialensis Ω 1.12, folio 101 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4101v-142","Manuscript Escorialensis Ω 1.12, folio 101 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4102r-449","Manuscript Escorialensis Ω 1.12, folio 102 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4102v-141","Manuscript Escorialensis Ω 1.12, folio 102 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4103r-448","Manuscript Escorialensis Ω 1.12, folio 103 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4103v-138","Manuscript Escorialensis Ω 1.12, folio 103 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4103v-139","Manuscript Escorialensis Ω 1.12, folio 103 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4103v-140","Manuscript Escorialensis Ω 1.12, folio 103 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4104r-446","Manuscript Escorialensis Ω 1.12, folio 104 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4104rd-447","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4104v-137","Manuscript Escorialensis Ω 1.12, folio 104 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4105r-445","Manuscript Escorialensis Ω 1.12, folio 105 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4105v-136","Manuscript Escorialensis Ω 1.12, folio 105 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4106r-444","Manuscript Escorialensis Ω 1.12, folio 106 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4106v-135","Manuscript Escorialensis Ω 1.12, folio 106 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4107r-443","Manuscript Escorialensis Ω 1.12, folio 107 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
