urn:cite:hmt:e3bifolio.E3-21v-22r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 21v and 22r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-22v-23r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 22v and 23r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-23v-24r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 23v and 24r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-24v-25r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 24v and 25r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-25v-26r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 25v and 26r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-26v-27r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 26v and 27r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-27v-28r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 27v and 28r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-28v-29r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 28v and 29r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-29v-30r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 29v and 30r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-2v-3r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 2v and 3r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-30v-31r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 30v and 31r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-31v-32r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 31v and 32r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-32v-33r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 32v and 33r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-33v-34r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 33v and 34r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-34v-35r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 34v and 35r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-35v-36r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 35v and 36r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-36v-37r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 36v and 37r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-37v-38r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 37v and 38r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-38v-39r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 38v and 39r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-39v-40r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 39v and 40r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-3v-4r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 3v and 4r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-40v-41r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 40v and 41r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-41v-42r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 41v and 42r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-42v-43r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 42v and 43r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-43v-44r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 43v and 44r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-44v-45r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 44v and 45r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-45v-46r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 45v and 46r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-46v-47r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 46v and 47r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-47v-48r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 47v and 48r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-48v-49r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 48v and 49r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-49v-50r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 49v and 50r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
