Siglum	Sequence	URN	RV	Label	CodexURN
msB	106	urn:cite:hmt:msB.53v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 53v	urn:cite:hmt:codex.msB
msB	305	urn:cite:hmt:msB.153r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 153r	urn:cite:hmt:codex.msB
msB	84	urn:cite:hmt:msB.42v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 42v	urn:cite:hmt:codex.msB
msB	5	urn:cite:hmt:msB.3r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 3r	urn:cite:hmt:codex.msB
msB	367	urn:cite:hmt:msB.184r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 184r	urn:cite:hmt:codex.msB
msB	561	urn:cite:hmt:msB.281r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 281r	urn:cite:hmt:codex.msB
msB	424	urn:cite:hmt:msB.212v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 212v	urn:cite:hmt:codex.msB
msB	476	urn:cite:hmt:msB.238v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 238v	urn:cite:hmt:codex.msB
msB	57	urn:cite:hmt:msB.29r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 29r	urn:cite:hmt:codex.msB
msB	171	urn:cite:hmt:msB.86r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 86r	urn:cite:hmt:codex.msB
msB	27	urn:cite:hmt:msB.14r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 14r	urn:cite:hmt:codex.msB
msB	453	urn:cite:hmt:msB.227r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 227r	urn:cite:hmt:codex.msB
msB	175	urn:cite:hmt:msB.88r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 88r	urn:cite:hmt:codex.msB
msB	211	urn:cite:hmt:msB.106r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 106r	urn:cite:hmt:codex.msB
msB	236	urn:cite:hmt:msB.118v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 118v	urn:cite:hmt:codex.msB
msB	248	urn:cite:hmt:msB.124v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 124v	urn:cite:hmt:codex.msB
msB	340	urn:cite:hmt:msB.170v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 170v	urn:cite:hmt:codex.msB
msB	122	urn:cite:hmt:msB.61v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 61v	urn:cite:hmt:codex.msB
msB	590	urn:cite:hmt:msB.295v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 295v	urn:cite:hmt:codex.msB
msB	164	urn:cite:hmt:msB.82v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 82v	urn:cite:hmt:codex.msB
msB	240	urn:cite:hmt:msB.120v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 120v	urn:cite:hmt:codex.msB
msB	569	urn:cite:hmt:msB.285r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 285r	urn:cite:hmt:codex.msB
msB	601	urn:cite:hmt:msB.301r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 301r	urn:cite:hmt:codex.msB
msB	558	urn:cite:hmt:msB.279v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 279v	urn:cite:hmt:codex.msB
msB	478	urn:cite:hmt:msB.239v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 239v	urn:cite:hmt:codex.msB
msB	589	urn:cite:hmt:msB.295r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 295r	urn:cite:hmt:codex.msB
msB	339	urn:cite:hmt:msB.170r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 170r	urn:cite:hmt:codex.msB
msB	170	urn:cite:hmt:msB.85v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 85v	urn:cite:hmt:codex.msB
msB	610	urn:cite:hmt:msB.305v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 305v	urn:cite:hmt:codex.msB
msB	643	urn:cite:hmt:msB.322r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 322r	urn:cite:hmt:codex.msB
msB	666	urn:cite:hmt:msB.333v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 333v	urn:cite:hmt:codex.msB
msB	503	urn:cite:hmt:msB.252r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 252r	urn:cite:hmt:codex.msB
msB	26	urn:cite:hmt:msB.13v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 13v	urn:cite:hmt:codex.msB
msB	283	urn:cite:hmt:msB.142r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 142r	urn:cite:hmt:codex.msB
msB	588	urn:cite:hmt:msB.294v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 294v	urn:cite:hmt:codex.msB
msB	49	urn:cite:hmt:msB.25r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 25r	urn:cite:hmt:codex.msB
msB	378	urn:cite:hmt:msB.189v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 189v	urn:cite:hmt:codex.msB
msB	585	urn:cite:hmt:msB.293r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 293r	urn:cite:hmt:codex.msB
msB	410	urn:cite:hmt:msB.205v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 205v	urn:cite:hmt:codex.msB
msB	199	urn:cite:hmt:msB.100r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 100r	urn:cite:hmt:codex.msB
msB	204	urn:cite:hmt:msB.102v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 102v	urn:cite:hmt:codex.msB
msB	422	urn:cite:hmt:msB.211v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 211v	urn:cite:hmt:codex.msB
msB	63	urn:cite:hmt:msB.32r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 32r	urn:cite:hmt:codex.msB
msB	88	urn:cite:hmt:msB.44v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 44v	urn:cite:hmt:codex.msB
msB	77	urn:cite:hmt:msB.39r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 39r	urn:cite:hmt:codex.msB
msB	180	urn:cite:hmt:msB.90v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 90v	urn:cite:hmt:codex.msB
msB	209	urn:cite:hmt:msB.105r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 105r	urn:cite:hmt:codex.msB
msB	570	urn:cite:hmt:msB.285v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 285v	urn:cite:hmt:codex.msB
msB	297	urn:cite:hmt:msB.149r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 149r	urn:cite:hmt:codex.msB
msB	71	urn:cite:hmt:msB.36r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 36r	urn:cite:hmt:codex.msB
msB	327	urn:cite:hmt:msB.164r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 164r	urn:cite:hmt:codex.msB
msB	371	urn:cite:hmt:msB.186r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 186r	urn:cite:hmt:codex.msB
msB	258	urn:cite:hmt:msB.129v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 129v	urn:cite:hmt:codex.msB
msB	145	urn:cite:hmt:msB.73r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 73r	urn:cite:hmt:codex.msB
msB	403	urn:cite:hmt:msB.202r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 202r	urn:cite:hmt:codex.msB
msB	553	urn:cite:hmt:msB.277r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 277r	urn:cite:hmt:codex.msB
msB	524	urn:cite:hmt:msB.262v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 262v	urn:cite:hmt:codex.msB
msB	11	urn:cite:hmt:msB.6r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 6r	urn:cite:hmt:codex.msB
msB	121	urn:cite:hmt:msB.61r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 61r	urn:cite:hmt:codex.msB
msB	568	urn:cite:hmt:msB.284v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 284v	urn:cite:hmt:codex.msB
msB	321	urn:cite:hmt:msB.161r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 161r	urn:cite:hmt:codex.msB
msB	414	urn:cite:hmt:msB.207v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 207v	urn:cite:hmt:codex.msB
msB	346	urn:cite:hmt:msB.173v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 173v	urn:cite:hmt:codex.msB
msB	566	urn:cite:hmt:msB.283v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 283v	urn:cite:hmt:codex.msB
msB	382	urn:cite:hmt:msB.191v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 191v	urn:cite:hmt:codex.msB
msB	462	urn:cite:hmt:msB.231v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 231v	urn:cite:hmt:codex.msB
msB	127	urn:cite:hmt:msB.64r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 64r	urn:cite:hmt:codex.msB
msB	347	urn:cite:hmt:msB.174r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 174r	urn:cite:hmt:codex.msB
msB	214	urn:cite:hmt:msB.107v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 107v	urn:cite:hmt:codex.msB
msB	427	urn:cite:hmt:msB.214r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 214r	urn:cite:hmt:codex.msB
msB	639	urn:cite:hmt:msB.320r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 320r	urn:cite:hmt:codex.msB
msB	398	urn:cite:hmt:msB.199v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 199v	urn:cite:hmt:codex.msB
msB	201	urn:cite:hmt:msB.101r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 101r	urn:cite:hmt:codex.msB
msB	380	urn:cite:hmt:msB.190v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 190v	urn:cite:hmt:codex.msB
msB	615	urn:cite:hmt:msB.308r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 308r	urn:cite:hmt:codex.msB
msB	282	urn:cite:hmt:msB.141v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 141v	urn:cite:hmt:codex.msB
msB	270	urn:cite:hmt:msB.135v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 135v	urn:cite:hmt:codex.msB
msB	646	urn:cite:hmt:msB.323v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 323v	urn:cite:hmt:codex.msB
msB	509	urn:cite:hmt:msB.255r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 255r	urn:cite:hmt:codex.msB
msB	195	urn:cite:hmt:msB.98r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 98r	urn:cite:hmt:codex.msB
msB	650	urn:cite:hmt:msB.325v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 325v	urn:cite:hmt:codex.msB
msB	229	urn:cite:hmt:msB.115r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 115r	urn:cite:hmt:codex.msB
msB	368	urn:cite:hmt:msB.184v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 184v	urn:cite:hmt:codex.msB
msB	421	urn:cite:hmt:msB.211r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 211r	urn:cite:hmt:codex.msB
msB	316	urn:cite:hmt:msB.158v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 158v	urn:cite:hmt:codex.msB
msB	358	urn:cite:hmt:msB.179v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 179v	urn:cite:hmt:codex.msB
msB	505	urn:cite:hmt:msB.253r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 253r	urn:cite:hmt:codex.msB
msB	24	urn:cite:hmt:msB.12v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 12v	urn:cite:hmt:codex.msB
msB	2	urn:cite:hmt:msB.1v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 1v	urn:cite:hmt:codex.msB
msB	352	urn:cite:hmt:msB.176v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 176v	urn:cite:hmt:codex.msB
msB	545	urn:cite:hmt:msB.273r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 273r	urn:cite:hmt:codex.msB
msB	648	urn:cite:hmt:msB.324v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 324v	urn:cite:hmt:codex.msB
msB	519	urn:cite:hmt:msB.260r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 260r	urn:cite:hmt:codex.msB
msB	429	urn:cite:hmt:msB.215r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 215r	urn:cite:hmt:codex.msB
msB	28	urn:cite:hmt:msB.14v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 14v	urn:cite:hmt:codex.msB
