CtsUrn,Comments,VisualEvidence,FolioUrn
"urn:cts:greekLit:tlg5026.msA.hmt:2.607","277th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2333,0.2278,0.2153,0.1222","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.608","278th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2223,0.3332,0.2393,0.0508","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.609","279th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.223,0.3802,0.2313,0.038","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.610","280th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2217,0.4163,0.2257,0.0385","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.611","281st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.224,0.4501,0.222,0.0285","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.612","282nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2263,0.4628,0.2173,0.0508","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.613","283rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.221,0.4964,0.2277,0.0526","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.614","284th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2183,0.5414,0.2447,0.0673","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.615","285th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2117,0.6063,0.2347,0.0598","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.616","286th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.199,0.6633,0.3423,0.0581","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.617","287th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2163,0.7059,0.6423,0.0666","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.618","288th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2243,0.7577,0.639,0.0248","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.619","289th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2243,0.771,0.647,0.0581","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.620","290th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.224,0.8115,0.6237,0.029","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.621","291st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2157,0.8348,0.491,0.0145","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.622","292nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2253,0.8355,0.6197,0.0433","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.624","293rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.1537,0.1031,0.6023,0.0333","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.625","294th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.1553,0.1282,0.6047,0.0328","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.626","295th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.171,0.1422,0.595,0.029","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.627","296th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.1677,0.1537,0.612,0.0323","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.628","297th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.169,0.1695,0.6163,0.0416","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.629","298th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.555,0.2075,0.2133,0.0491","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.630","299th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.5497,0.2523,0.229,0.1494","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.631","300th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.56,0.3867,0.2087,0.0511","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.632","301st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.555,0.433,0.2227,0.0839","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.633","302nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.55,0.5139,0.215,0.0726","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.634","303rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035RN-0036@0.556,0.5825,0.2097,0.2308","urn:cite:hmt:msA.35r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.635","304th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.233,0.1056,0.6187,0.039","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.636","305th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.2363,0.1427,0.5537,0.0173","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.637","306th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.2243,0.1524,0.632,0.03","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.638","307th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.234,0.1657,0.604,0.0268","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.639","308th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.2233,0.188,0.609,0.0408","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.640","309th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.228,0.2198,0.2127,0.0748","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.641","310th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.2287,0.2876,0.2183,0.1109","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.642","311th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.2287,0.3902,0.2127,0.0728","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.643","312th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.2313,0.4588,0.2113,0.04","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.644","313th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.231,0.4874,0.2087,0.0466","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.645","314th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.234,0.5284,0.2153,0.168","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.646","315th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.2317,0.6911,0.2317,0.0533","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.647","316th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.243,0.7307,0.505,0.032","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.648","317th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA035VN-0537@0.238,0.7393,0.629,0.1217","urn:cite:hmt:msA.35v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.649","318th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.162,0.1026,0.6287,0.0591","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.650","319th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.1667,0.1462,0.6163,0.0213","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.651","320th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.166,0.1574,0.6173,0.0315","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.652","321st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.1633,0.1775,0.6297,0.0526","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.653","322nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.5783,0.228,0.204,0.0931","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.654","323rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.571,0.3144,0.2047,0.0518","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.655","324th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.5753,0.362,0.203,0.0961","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.656","325th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.581,0.4558,0.1797,0.037","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.657","326th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.568,0.4911,0.2063,0.0718","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.658","327th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.563,0.5577,0.214,0.0393","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.659","328th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.568,0.5935,0.2113,0.0543","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.660","329th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036RN-0037@0.57,0.6483,0.201,0.1204","urn:cite:hmt:msA.36r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.663","330th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.22,0.1086,0.6503,0.0368","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.664","331st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.2343,0.1294,0.636,0.0363","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.665","332nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.2323,0.1509,0.644,0.0268","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.666","333rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.231,0.1625,0.6463,0.0288","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.667","334th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.2013,0.1877,0.2313,0.0911","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.668","335th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.208,0.2688,0.237,0.0889","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.669","336th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.224,0.3532,0.2103,0.0849","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.670","337th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.2257,0.4348,0.2093,0.0864","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.671","338th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA036VN-0538@0.232,0.5209,0.2053,0.0816","urn:cite:hmt:msA.36v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.673","339th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.1383,0.113,0.5333,0.0335","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.674","340th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.1267,0.1248,0.615,0.0369","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.675","341st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.1463,0.1467,0.6063,0.0521","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.676","342nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.1325,0.1827,0.6375,0.0629","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.677","343rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.5513,0.2397,0.2188,0.051","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.678","344th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.5317,0.2869,0.2338,0.0585","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.679","345th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.5283,0.3417,0.2358,0.0942","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.680","346th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.5233,0.4246,0.2338,0.1252","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.681","347th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.5238,0.5413,0.2438,0.0435","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.682","348th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.5337,0.5854,0.2208,0.0573","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.683","349th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037RN-0038@0.1279,0.715,0.6146,0.0416","urn:cite:hmt:msA.37r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.688","350th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.2117,0.1337,0.6403,0.0398","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.689","351st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.217,0.1557,0.6473,0.0295","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.690","352nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.2163,0.1685,0.6473,0.0285","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.691","353rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.198,0.188,0.6527,0.0228","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.692","354th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.1973,0.2,0.6647,0.0478","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.693","355th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.191,0.2363,0.2417,0.0676","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.694","356th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.201,0.2951,0.2387,0.0641","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.695","357th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.192,0.3527,0.253,0.0859","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.696","358th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.2083,0.419,0.235,0.1549","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.697","359th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.206,0.5642,0.2487,0.0355","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.698","360th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.216,0.5937,0.2173,0.0698","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.699","361st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA037VN-0539@0.231,0.7096,0.651,0.0423","urn:cite:hmt:msA.37v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.704","362nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038RN-0039@0.135,0.1166,0.6087,0.0368","urn:cite:hmt:msA.38r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.705","363rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038RN-0039@0.1447,0.1407,0.6,0.0225","urn:cite:hmt:msA.38r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.706","364th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038RN-0039@0.1407,0.1504,0.626,0.0363","urn:cite:hmt:msA.38r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.707","365th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038RN-0039@0.13,0.1715,0.6327,0.0375","urn:cite:hmt:msA.38r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.708","366th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038RN-0039@0.5443,0.214,0.2097,0.0523","urn:cite:hmt:msA.38r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.709","367th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038RN-0039@0.5497,0.2618,0.2237,0.1277","urn:cite:hmt:msA.38r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.710","368th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038RN-0039@0.5617,0.397,0.1903,0.0854","urn:cite:hmt:msA.38r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.711","369th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038RN-0039@0.5617,0.4891,0.1907,0.0418","urn:cite:hmt:msA.38r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.715","370th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2017,0.1237,0.6173,0.0343","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.716","371st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2203,0.1397,0.5997,0.0298","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.717","372nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2083,0.1514,0.619,0.0401","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.718","373rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2007,0.1827,0.6193,0.0348","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.719","374th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2017,0.215,0.2267,0.0856","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.720","375th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2017,0.2956,0.2267,0.0528","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.721","376th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.206,0.3414,0.2263,0.0393","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.722","377th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2007,0.3765,0.2237,0.0375","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.723","378th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2197,0.7171,0.5693,0.029","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.724","379th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.233,0.7259,0.6433,0.0441","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.725","380th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA038VN-0540@0.2177,0.7582,0.4657,0.0265","urn:cite:hmt:msA.38v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.735","381st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.1471,0.1164,0.4625,0.0269","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.736","382nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.1388,0.1298,0.6108,0.0407","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.737","383rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.1496,0.1518,0.5979,0.0338","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.738","384th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.546,0.4899,0.2077,0.0541","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.739","385th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.554,0.5362,0.2123,0.031","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.740","386th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.1058,0.561,0.6442,0.1793","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.741","387th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.1146,0.7272,0.6388,0.0466","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.742","388th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.1217,0.7653,0.6346,0.051","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.743","389th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.1142,0.8004,0.6458,0.0297","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.744","390th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039RN-0040@0.0996,0.816,0.6304,0.0357","urn:cite:hmt:msA.39r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.753","391st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039VN-0541@0.2087,0.3735,0.221,0.0929","urn:cite:hmt:msA.39v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.754","392nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039VN-0541@0.209,0.4601,0.214,0.1016","urn:cite:hmt:msA.39v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.755","393rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039VN-0541@0.2093,0.5587,0.232,0.0531","urn:cite:hmt:msA.39v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.756","394th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA039VN-0541@0.188,0.6045,0.6443,0.162","urn:cite:hmt:msA.39v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.759","395th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.5443,0.3249,0.207,0.0536","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.760","396th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.5433,0.3755,0.1993,0.0476","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.761","397th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.547,0.4178,0.201,0.062","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.762","398th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.5483,0.4751,0.2007,0.0628","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.763","399th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.5393,0.5307,0.2103,0.0884","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.764","400th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.5307,0.6148,0.2047,0.0403","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.765","401st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.546,0.6606,0.1837,0.0278","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.766","402nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.5463,0.6856,0.2103,0.0456","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.767","403rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040RN-0041@0.1197,0.7344,0.6093,0.0378","urn:cite:hmt:msA.40r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.775","404th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040VN-0542@0.2083,0.1224,0.67,0.0248","urn:cite:hmt:msA.40v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.776","405th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040VN-0542@0.2287,0.1404,0.623,0.018","urn:cite:hmt:msA.40v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.777","406th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040VN-0542@0.2223,0.1532,0.6557,0.0175","urn:cite:hmt:msA.40v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.778","407th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040VN-0542@0.232,0.1647,0.5323,0.0225","urn:cite:hmt:msA.40v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.779","408th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040VN-0542@0.209,0.4098,0.2913,0.1417","urn:cite:hmt:msA.40v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.780","409th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040VN-0542@0.2137,0.5439,0.247,0.064","urn:cite:hmt:msA.40v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.781","410th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040VN-0542@0.2177,0.6013,0.2393,0.1299","urn:cite:hmt:msA.40v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.782","411th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA040VN-0542@0.2173,0.7106,0.6623,0.0471","urn:cite:hmt:msA.40v"
