Passage	Sign
urn:cts:greekLit:tlg0012.tlg001.msA:21.252	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.255	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.281	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.282	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.283	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.287	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.290	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:21.296	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.317	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.319	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.320	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.323	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.331	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:21.335	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:21.337	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.344	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.345	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.349	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.362	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.366	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.388	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.394	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.397	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.401	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.416	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.421	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.424	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.430	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.444	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.446	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.455	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.471	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:21.475	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:21.476	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:21.477	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:21.479	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.485	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.487	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.495	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.501	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.511	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.515	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.519	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.524	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.526	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.538	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.541	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.542	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.544	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.550	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.554	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:21.570	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:21.575	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.576	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.602	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:21.606	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.6	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.11	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.23	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:22.26	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.27	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.29	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.31	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.40	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.41	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.49	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.51	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.55	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.66	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.67	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.68	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.80	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.84	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.85	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.88	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.91	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.93	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.110	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.117	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.123	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.124	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.128	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.132	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.141	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.143	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.148	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.151	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.152	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.158	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.161	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.164	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.170	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.183	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:22.184	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:22.190	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.194	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.197	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.199	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.200	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.201	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.202	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.208	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.210	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.216	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:22.229	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.250	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.251	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.254	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.255	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.257	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.266	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.286	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.291	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.294	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.304	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.308	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.318	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.322	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.329	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.342	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.343	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.349	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.351	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.354	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.356	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.362	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.375	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.378	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:22.379	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.393	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.394	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.396	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.411	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.440	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.480	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.487	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.488	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.489	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.489	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.490	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.491	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.492	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:22.492	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.493	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.494	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.495	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.496	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.497	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.498	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.499	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:22.505	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.7	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.9	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.15	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.16	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.18	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.29	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.34	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.37	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.58	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.63	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.64	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.65	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.71	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.73	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.88	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.91	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.92	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.94	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.104	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.111	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.119	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.132	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.134	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.135	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.139	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.155	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.157	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.160	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.169	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.171	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.183	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.186	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.221	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.226	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.244	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.245	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.256	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.259	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.260	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.261	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.263	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.267	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.269	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.270	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.273	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.276	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.280	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.295	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.296	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.297	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.304	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.307	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:23.311	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.337	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.345	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.358	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:23.358	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.364	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.372	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.385	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.403	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.405	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.406	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.408	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.411	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.413	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.431	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.454	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.459	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.471	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.479	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.480	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.481	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.485	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.486	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.509	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.512	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.513	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.514	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.518	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.521	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.523	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.527	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:23.531	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.533	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.538	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.543	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.544	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.551	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.552	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.568	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.574	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.581	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.603	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.604	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.621	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.627	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.630	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.634	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.635	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.638	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.642	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.659	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.661	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.679	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.683	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.721	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.725	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.726	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.753	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:23.757	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:23.757	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.772	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:23.772	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.791	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.795	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.800	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.804	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:23.806	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.810	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.822	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.824	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.825	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.826	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.843	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:23.843	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:23.845	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.850	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.851	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.855	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.857	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.863	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.870	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.880	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.882	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.886	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:23.891	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:24.6	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:24.7	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:24.8	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:24.9	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:24.15	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:24.17	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:24.18	urn:cite:hmt:critsigns.diple
