Siglum	Sequence	URN	RV	Label	CodexURN
msA	573	urn:cite:hmt:msA.287r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 287r	urn:cite:hmt:codex.msA
msA	574	urn:cite:hmt:msA.287v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 287v	urn:cite:hmt:codex.msA
msA	575	urn:cite:hmt:msA.288r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 288r	urn:cite:hmt:codex.msA
msA	576	urn:cite:hmt:msA.288v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 288v	urn:cite:hmt:codex.msA
msA	577	urn:cite:hmt:msA.289r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 289r	urn:cite:hmt:codex.msA
msA	578	urn:cite:hmt:msA.289v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 289v	urn:cite:hmt:codex.msA
msA	579	urn:cite:hmt:msA.290r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 290r	urn:cite:hmt:codex.msA
msA	580	urn:cite:hmt:msA.290v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 290v	urn:cite:hmt:codex.msA
msA	581	urn:cite:hmt:msA.291r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 291r	urn:cite:hmt:codex.msA
msA	582	urn:cite:hmt:msA.291v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 291v	urn:cite:hmt:codex.msA
msA	583	urn:cite:hmt:msA.292r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 292r	urn:cite:hmt:codex.msA
msA	584	urn:cite:hmt:msA.292v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 292v	urn:cite:hmt:codex.msA
msA	585	urn:cite:hmt:msA.293r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 293r	urn:cite:hmt:codex.msA
msA	586	urn:cite:hmt:msA.293v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 293v	urn:cite:hmt:codex.msA
msA	587	urn:cite:hmt:msA.294r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 294r	urn:cite:hmt:codex.msA
msA	588	urn:cite:hmt:msA.294v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 294v	urn:cite:hmt:codex.msA
msA	589	urn:cite:hmt:msA.295r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 295r	urn:cite:hmt:codex.msA
msA	590	urn:cite:hmt:msA.295v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 295v	urn:cite:hmt:codex.msA
msA	591	urn:cite:hmt:msA.296r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 296r	urn:cite:hmt:codex.msA
msA	592	urn:cite:hmt:msA.296v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 296v	urn:cite:hmt:codex.msA
msA	593	urn:cite:hmt:msA.297r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 297r	urn:cite:hmt:codex.msA
msA	594	urn:cite:hmt:msA.297v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 297v	urn:cite:hmt:codex.msA
msA	595	urn:cite:hmt:msA.298r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 298r	urn:cite:hmt:codex.msA
msA	596	urn:cite:hmt:msA.298v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 298v	urn:cite:hmt:codex.msA
msA	597	urn:cite:hmt:msA.299r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 299r	urn:cite:hmt:codex.msA
msA	598	urn:cite:hmt:msA.299v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 299v	urn:cite:hmt:codex.msA
msA	599	urn:cite:hmt:msA.300r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 300r	urn:cite:hmt:codex.msA
msA	600	urn:cite:hmt:msA.300v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 300v	urn:cite:hmt:codex.msA
msA	601	urn:cite:hmt:msA.301r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 301r	urn:cite:hmt:codex.msA
msA	602	urn:cite:hmt:msA.301v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 301v	urn:cite:hmt:codex.msA
msA	603	urn:cite:hmt:msA.302r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 302r	urn:cite:hmt:codex.msA
msA	604	urn:cite:hmt:msA.302v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 302v	urn:cite:hmt:codex.msA
msA	605	urn:cite:hmt:msA.303r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 303r	urn:cite:hmt:codex.msA
msA	606	urn:cite:hmt:msA.303v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 303v	urn:cite:hmt:codex.msA
msA	607	urn:cite:hmt:msA.304r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 304r	urn:cite:hmt:codex.msA
msA	608	urn:cite:hmt:msA.304v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 304v	urn:cite:hmt:codex.msA
msA	609	urn:cite:hmt:msA.305r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 305r	urn:cite:hmt:codex.msA
msA	610	urn:cite:hmt:msA.305v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 305v	urn:cite:hmt:codex.msA
msA	611	urn:cite:hmt:msA.306r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 306r	urn:cite:hmt:codex.msA
msA	612	urn:cite:hmt:msA.306v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 306v	urn:cite:hmt:codex.msA
msA	613	urn:cite:hmt:msA.307r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 307r	urn:cite:hmt:codex.msA
msA	614	urn:cite:hmt:msA.307v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 307v	urn:cite:hmt:codex.msA
msA	615	urn:cite:hmt:msA.308r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 308r	urn:cite:hmt:codex.msA
msA	616	urn:cite:hmt:msA.308v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 308v	urn:cite:hmt:codex.msA
msA	617	urn:cite:hmt:msA.309r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 309r	urn:cite:hmt:codex.msA
msA	618	urn:cite:hmt:msA.309v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 309v	urn:cite:hmt:codex.msA
msA	619	urn:cite:hmt:msA.310r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 310r	urn:cite:hmt:codex.msA
msA	620	urn:cite:hmt:msA.310v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 310v	urn:cite:hmt:codex.msA
msA	621	urn:cite:hmt:msA.311r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 311r	urn:cite:hmt:codex.msA
msA	622	urn:cite:hmt:msA.311v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 311v	urn:cite:hmt:codex.msA
msA	623	urn:cite:hmt:msA.312r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 312r	urn:cite:hmt:codex.msA
msA	624	urn:cite:hmt:msA.312v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 312v	urn:cite:hmt:codex.msA
msA	625	urn:cite:hmt:msA.313r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 313r	urn:cite:hmt:codex.msA
msA	626	urn:cite:hmt:msA.313v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 313v	urn:cite:hmt:codex.msA
msA	627	urn:cite:hmt:msA.314r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 314r	urn:cite:hmt:codex.msA
msA	628	urn:cite:hmt:msA.314v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 314v	urn:cite:hmt:codex.msA
msA	629	urn:cite:hmt:msA.315r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 315r	urn:cite:hmt:codex.msA
msA	630	urn:cite:hmt:msA.315v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 315v	urn:cite:hmt:codex.msA
msA	631	urn:cite:hmt:msA.316r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 316r	urn:cite:hmt:codex.msA
msA	632	urn:cite:hmt:msA.316v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 316v	urn:cite:hmt:codex.msA
msA	633	urn:cite:hmt:msA.317r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 317r	urn:cite:hmt:codex.msA
msA	634	urn:cite:hmt:msA.317v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 317v	urn:cite:hmt:codex.msA
msA	635	urn:cite:hmt:msA.318r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 318r	urn:cite:hmt:codex.msA
msA	636	urn:cite:hmt:msA.318v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 318v	urn:cite:hmt:codex.msA
msA	637	urn:cite:hmt:msA.319r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 319r	urn:cite:hmt:codex.msA
msA	638	urn:cite:hmt:msA.319v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 319v	urn:cite:hmt:codex.msA
msA	639	urn:cite:hmt:msA.320r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 320r	urn:cite:hmt:codex.msA
msA	640	urn:cite:hmt:msA.320v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 320v	urn:cite:hmt:codex.msA
msA	641	urn:cite:hmt:msA.321r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 321r	urn:cite:hmt:codex.msA
msA	642	urn:cite:hmt:msA.321v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 321v	urn:cite:hmt:codex.msA
msA	643	urn:cite:hmt:msA.322r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 322r	urn:cite:hmt:codex.msA
msA	644	urn:cite:hmt:msA.322v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 322v	urn:cite:hmt:codex.msA
msA	645	urn:cite:hmt:msA.323r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 323r	urn:cite:hmt:codex.msA
msA	646	urn:cite:hmt:msA.323v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 323v	urn:cite:hmt:codex.msA
msA	647	urn:cite:hmt:msA.324r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 324r	urn:cite:hmt:codex.msA
msA	648	urn:cite:hmt:msA.324v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 324v	urn:cite:hmt:codex.msA
msA	649	urn:cite:hmt:msA.325r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 325r	urn:cite:hmt:codex.msA
msA	650	urn:cite:hmt:msA.325v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 325v	urn:cite:hmt:codex.msA
msA	651	urn:cite:hmt:msA.326r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 326r	urn:cite:hmt:codex.msA
msA	652	urn:cite:hmt:msA.326v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 326v	urn:cite:hmt:codex.msA
msA	653	urn:cite:hmt:msA.327r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 327r	urn:cite:hmt:codex.msA
msA	654	urn:cite:hmt:msA.327v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 327v	urn:cite:hmt:codex.msA
